"classification_name","classification_code","company_id"
Value Added Reseller,VAR,37661
Independent Software Vendor,ISV,37661
Value Added Reseller,VAR,37664
Value Added Reseller,VAR,37665
Independent Software Vendor,ISV,37665
Regional Systems Integrator,RSI,37672
Independent Software Vendor,ISV,37673
Independent Software Vendor,ISV,37676
Managed Service Provider,MSP,37677
Cloud Service Provider,CSP,37677
Independent Software Vendor,ISV,37677
Regional Systems Integrator,RSI,37677
Regional Systems Integrator,RSI,37680
Value Added Reseller,VAR,37681
Independent Software Vendor,ISV,37682
Value Added Reseller,VAR,37683
Independent Software Vendor,ISV,37683
Independent Software Vendor,ISV,37684
Regional Systems Integrator,RSI,37687
Cloud Service Provider,CSP,37688
Value Added Reseller,VAR,37688
Independent Software Vendor,ISV,37688
Regional Systems Integrator,RSI,37689
Independent Software Vendor,ISV,37691
Managed Service Provider,MSP,37692
Independent Software Vendor,ISV,37692
Regional Systems Integrator,RSI,37692
Value Added Reseller,VAR,37693
Independent Software Vendor,ISV,37693
Regional Systems Integrator,RSI,37693
Independent Software Vendor,ISV,37694
Independent Software Vendor,ISV,37696
Regional Systems Integrator,RSI,37697
Regional Systems Integrator,RSI,37698
Independent Software Vendor,ISV,37699
Independent Software Vendor,ISV,37700
Value Added Reseller,VAR,37702
Regional Systems Integrator,RSI,37705
Regional Systems Integrator,RSI,37707
Independent Software Vendor,ISV,37708
Independent Software Vendor,ISV,37709
Independent Software Vendor,ISV,37711
Managed Service Provider,MSP,37712
Independent Software Vendor,ISV,37712
Regional Systems Integrator,RSI,37712
Regional Systems Integrator,RSI,37713
Regional Systems Integrator,RSI,37714
Independent Software Vendor,ISV,37716
Cloud Service Provider,CSP,37718
Independent Software Vendor,ISV,37718
Value Added Reseller,VAR,37720
Independent Software Vendor,ISV,37720
Regional Systems Integrator,RSI,37720
Independent Software Vendor,ISV,37721
Regional Systems Integrator,RSI,37722
Independent Software Vendor,ISV,37724
Independent Software Vendor,ISV,37726
Independent Software Vendor,ISV,37728
Independent Software Vendor,ISV,37732
Value Added Reseller,VAR,37735
Independent Software Vendor,ISV,37735
Managed Service Provider,MSP,37736
Cloud Service Provider,CSP,37736
Value Added Reseller,VAR,37736
Independent Software Vendor,ISV,37736
Regional Systems Integrator,RSI,37736
Value Added Reseller,VAR,37737
Independent Software Vendor,ISV,37737
Regional Systems Integrator,RSI,37737
Independent Software Vendor,ISV,37738
Independent Software Vendor,ISV,37740
Value Added Reseller,VAR,37743
Independent Software Vendor,ISV,37746
Regional Systems Integrator,RSI,37747
Independent Software Vendor,ISV,37748
Independent Software Vendor,ISV,37751
Value Added Reseller,VAR,37752
Independent Software Vendor,ISV,37752
Regional Systems Integrator,RSI,37752
Regional Systems Integrator,RSI,37755
Independent Software Vendor,ISV,37761
Regional Systems Integrator,RSI,37763
Regional Systems Integrator,RSI,37765
Cloud Service Provider,CSP,37766
Regional Systems Integrator,RSI,37768
Independent Software Vendor,ISV,37769
Regional Systems Integrator,RSI,37769
Independent Software Vendor,ISV,37770
Value Added Reseller,VAR,37771
Value Added Reseller,VAR,37773
Independent Software Vendor,ISV,37773
Value Added Reseller,VAR,37775
Independent Software Vendor,ISV,37777
Regional Systems Integrator,RSI,37779
Value Added Reseller,VAR,37782
Independent Software Vendor,ISV,37782
Independent Software Vendor,ISV,37784
Value Added Reseller,VAR,37785
Regional Systems Integrator,RSI,37786
Value Added Reseller,VAR,37787
Independent Software Vendor,ISV,37787
Value Added Reseller,VAR,37788
Independent Software Vendor,ISV,37788
Regional Systems Integrator,RSI,37788
Independent Software Vendor,ISV,37789
Independent Software Vendor,ISV,37791
Regional Systems Integrator,RSI,37798
Regional Systems Integrator,RSI,37801
Independent Software Vendor,ISV,37802
Independent Software Vendor,ISV,37803
Value Added Reseller,VAR,37805
Independent Software Vendor,ISV,37806
Independent Software Vendor,ISV,37807
Independent Software Vendor,ISV,37810
Cloud Service Provider,CSP,37811
Independent Software Vendor,ISV,37812
Regional Systems Integrator,RSI,37812
Independent Software Vendor,ISV,37814
Independent Software Vendor,ISV,37817
Independent Software Vendor,ISV,37818
Value Added Reseller,VAR,37819
Independent Software Vendor,ISV,37819
Regional Systems Integrator,RSI,37819
Independent Software Vendor,ISV,37820
Value Added Reseller,VAR,37821
Independent Software Vendor,ISV,37821
Regional Systems Integrator,RSI,37822
Managed Service Provider,MSP,37824
Cloud Service Provider,CSP,37824
Value Added Reseller,VAR,37824
Regional Systems Integrator,RSI,37824
Value Added Reseller,VAR,37825
Regional Systems Integrator,RSI,37828
Regional Systems Integrator,RSI,37829
Independent Software Vendor,ISV,37834
Regional Systems Integrator,RSI,37836
Regional Systems Integrator,RSI,37839
Cloud Service Provider,CSP,37841
Independent Software Vendor,ISV,37842
Regional Systems Integrator,RSI,37842
Independent Software Vendor,ISV,37843
Regional Systems Integrator,RSI,37844
Independent Software Vendor,ISV,37845
Regional Systems Integrator,RSI,37846
Regional Systems Integrator,RSI,37847
Regional Systems Integrator,RSI,37848
Regional Systems Integrator,RSI,37849
Independent Software Vendor,ISV,37850
Value Added Reseller,VAR,37851
Independent Software Vendor,ISV,37851
Regional Systems Integrator,RSI,37851
Independent Software Vendor,ISV,37852
Regional Systems Integrator,RSI,37854
Managed Service Provider,MSP,37856
Independent Software Vendor,ISV,37856
Regional Systems Integrator,RSI,37856
Value Added Reseller,VAR,37859
Independent Software Vendor,ISV,37859
Regional Systems Integrator,RSI,37860
Independent Software Vendor,ISV,37861
Regional Systems Integrator,RSI,37862
Independent Software Vendor,ISV,37863
Independent Software Vendor,ISV,37864
Regional Systems Integrator,RSI,37865
Regional Systems Integrator,RSI,37866
Regional Systems Integrator,RSI,37872
Independent Software Vendor,ISV,37874
Independent Software Vendor,ISV,37876
Cloud Service Provider,CSP,37877
Value Added Reseller,VAR,37878
Independent Software Vendor,ISV,37878
Independent Software Vendor,ISV,37879
Independent Software Vendor,ISV,37880
Independent Software Vendor,ISV,37882
Independent Software Vendor,ISV,37885
Cloud Service Provider,CSP,37887
Independent Software Vendor,ISV,37887
Value Added Reseller,VAR,37888
Independent Software Vendor,ISV,37888
Managed Service Provider,MSP,37889
Independent Software Vendor,ISV,37889
Independent Software Vendor,ISV,37890
Value Added Reseller,VAR,37892
Independent Software Vendor,ISV,37893
Regional Systems Integrator,RSI,37895
Independent Software Vendor,ISV,37896
Regional Systems Integrator,RSI,37901
Independent Software Vendor,ISV,37905
Independent Software Vendor,ISV,37907
Independent Software Vendor,ISV,37908
Regional Systems Integrator,RSI,37912
Value Added Reseller,VAR,37913
Independent Software Vendor,ISV,37914
Independent Software Vendor,ISV,37916
Independent Software Vendor,ISV,37919
Regional Systems Integrator,RSI,37920
Regional Systems Integrator,RSI,37921
Independent Software Vendor,ISV,37923
Regional Systems Integrator,RSI,37925
Value Added Reseller,VAR,37926
Value Added Reseller,VAR,37929
Independent Software Vendor,ISV,37929
Regional Systems Integrator,RSI,37930
Regional Systems Integrator,RSI,37931
Cloud Service Provider,CSP,37932
Value Added Reseller,VAR,37932
Independent Software Vendor,ISV,37932
Managed Service Provider,MSP,37933
Independent Software Vendor,ISV,37933
Regional Systems Integrator,RSI,37933
Independent Software Vendor,ISV,37936
Value Added Reseller,VAR,37937
Independent Software Vendor,ISV,37937
Independent Software Vendor,ISV,37939
Independent Software Vendor,ISV,37941
Independent Software Vendor,ISV,37944
Managed Service Provider,MSP,37946
Value Added Reseller,VAR,37946
Independent Software Vendor,ISV,37946
Regional Systems Integrator,RSI,37946
Independent Software Vendor,ISV,37947
Cloud Service Provider,CSP,37949
Independent Software Vendor,ISV,37951
Independent Software Vendor,ISV,37953
Independent Software Vendor,ISV,37954
Managed Service Provider,MSP,37955
Independent Software Vendor,ISV,37955
Regional Systems Integrator,RSI,37955
Regional Systems Integrator,RSI,37959
Value Added Reseller,VAR,37960
Regional Systems Integrator,RSI,37964
